Sort ,State,FIPS,County,County Seat(s),Population,Land Area,Land Area,Water Area,Water Area,Total Area,Total Area,Latitude,Longitude
1867,NY,36077,Otsego,Cooperstown,62259,1001.700,1001.700,14.052,14.052,1015.752,1015.752,42.629776,75.028841
1868,NY,36079,Putnam,Carmel,99710,230.312,230.312,15.939,15.939,246.251,246.251,41.427904,73.743882
1869,NY,36081,Queens,—,2230722,108.532,108.532,69.675,69.675,178.207,178.207,40.658557,73.837929
1870,NY,36083,Rensselaer,Troy,159429,652.431,652.431,12.962,12.962,665.393,665.393,42.710421,73.513845
1871,NY,36085,Richmond,—,468730,58.370,58.370,43.921,43.921,102.291,102.291,40.563855,74.137063
1872,NY,36087,Rockland,New City,311687,173.550,173.550,25.792,25.792,199.342,199.342,41.154785,74.024772
1873,NY,36089,St. Lawrence,Canton,111944,2680.377,2680.377,141.062,141.062,2821.439,2821.439,44.488113,75.074311
1874,NY,36091,Saratoga,Ballston Spa,219607,809.984,809.984,33.824,33.824,843.808,843.808,43.106135,73.855387
1875,NY,36093,Schenectady,Schenectady,154727,204.516,204.516,4.870,4.870,209.386,209.386,42.817542,74.043583
1876,NY,36095,Schoharie,Schoharie,32749,621.819,621.819,4.508,4.508,626.327,626.327,42.591294,74.438172
1877,NY,36097,Schuyler,Watkins Glen,18343,328.333,328.333,13.995,13.995,342.328,342.328,42.419776,76.938604
1878,NY,36099,Seneca,Ovid,35251,323.705,323.705,66.734,66.734,390.439,390.439,42.782294,76.827088
1879,NY,36101,Steuben,Bath,98990,1390.559,1390.559,13.524,13.524,1404.083,1404.083,42.266725,77.385525
1880,NY,36103,Suffolk,Riverhead,1493350,912.051,912.051,1461.082,1461.082,2373.133,2373.133,40.943554,72.692218
1881,NY,36105,Sullivan,Monticello,77547,968.132,968.132,28.591,28.591,996.723,996.723,41.720176,74.764680
1882,NY,36107,Tioga,Owego,51125,518.602,518.602,4.278,4.278,522.880,522.880,42.178057,76.297450
1883,NY,36109,Tompkins,Ithaca,101564,474.649,474.649,16.909,16.909,491.558,491.558,42.453281,76.473712
1884,NY,36111,Ulster,Kingston,182493,1124.235,1124.235,36.525,36.525,1160.760,1160.760,41.947232,74.265447
1885,NY,36113,Warren,Queensbury,65707,866.952,866.952,64.652,64.652,931.604,931.604,43.555105,73.838139
1886,NY,36115,Washington,Fort Edward,63216,831.184,831.184,14.704,14.704,845.888,845.888,43.312377,73.439428
1887,NY,36117,Wayne,Lyons,93772,603.826,603.826,779.225,779.225,1383.051,1383.051,43.458758,77.063164
1888,NY,36119,Westchester,White Plains,949113,430.497,430.497,69.498,69.498,499.995,499.995,41.152770,73.745912
1889,NY,36121,Wyoming,Warsaw,42155,592.746,592.746,3.541,3.541,596.287,596.287,42.701363,78.228567
1890,NY,36123,Yates,Penn Yan,25348,338.143,338.143,37.647,37.647,375.790,375.790,42.638237,77.104324
1891,NC,37001,Alamance,Graham,151131,423.943,423.943,10.794,10.794,434.737,434.737,36.041974,79.399935
1892,NC,37003,Alexander,Taylorsville,37198,259.994,259.994,3.656,3.656,263.650,263.650,35.920951,81.177467
1893,NC,37005,Alleghany,Sparta,11155,235.059,235.059,1.488,1.488,236.547,236.547,36.489356,81.132299
1894,NC,37007,Anson,Wadesboro,26948,531.452,531.452,5.642,5.642,537.094,537.094,34.974996,80.109959
1895,NC,37009,Ashe,Jefferson,27281,426.135,426.135,3.134,3.134,429.269,429.269,36.436305,81.498770
1896,NC,37011,Avery,Newland,17797,247.087,247.087,0.142,0.142,247.229,247.229,36.072894,81.920363
1897,NC,37013,Beaufort,Washington,47759,827.192,827.192,131.023,131.023,958.215,958.215,35.482313,76.842014
1898,NC,37015,Bertie,Windsor,21282,699.270,699.270,41.979,41.979,741.249,741.249,36.061330,76.962367
1899,NC,37017,Bladen,Elizabethtown,35190,874.328,874.328,12.830,12.830,887.158,887.158,34.591949,78.539513
1900,NC,37019,Brunswick,Bolivia,107431,846.973,846.973,202.851,202.851,1049.824,1049.824,34.038708,78.227688
1901,NC,37021,Buncombe,Asheville,238318,656.672,656.672,3.469,3.469,660.141,660.141,35.609371,82.530426
1902,NC,37023,Burke,Morganton,90912,507.099,507.099,7.976,7.976,515.075,515.075,35.746182,81.706180
1903,NC,37025,Cabarrus,Concord,178011,361.749,361.749,2.715,2.715,364.464,364.464,35.387845,80.552868
1904,NC,37027,Caldwell,Lenoir,83029,471.566,471.566,2.747,2.747,474.313,474.313,35.957857,81.530076
1905,NC,37029,Camden,Camden,9980,240.556,240.556,69.658,69.658,310.214,310.214,36.342344,76.162488
1906,NC,37031,Carteret,Beaufort,66469,506.251,506.251,834.374,834.374,1340.625,1340.625,34.858313,76.526967
1907,NC,37033,Caswell,Yanceyville,23719,424.922,424.922,3.330,3.330,428.252,428.252,36.393097,79.332546
1908,NC,37035,Catawba,Newton,154358,398.721,398.721,14.694,14.694,413.415,413.415,35.663182,81.214151
1909,NC,37037,Chatham,Pittsboro,63505,682.185,682.185,27.646,27.646,709.831,709.831,35.704994,79.251454
1910,NC,37039,Cherokee,Murphy,27444,455.426,455.426,11.298,11.298,466.724,466.724,35.136233,84.061308
1911,NC,37041,Chowan,Edenton,14793,172.473,172.473,60.825,60.825,233.298,233.298,36.127288,76.602070
1912,NC,37043,Clay,Hayesville,10587,214.751,214.751,5.878,5.878,220.629,220.629,35.052997,83.752264
1913,NC,37045,Cleveland,Shelby,98078,464.252,464.252,3.999,3.999,468.251,468.251,35.334630,81.557115
1914,NC,37047,Columbus,Whiteville,58098,937.293,937.293,16.347,16.347,953.640,953.640,34.260471,78.636378
1915,NC,37049,Craven,New Bern,103505,708.958,708.958,65.204,65.204,774.162,774.162,35.118179,77.082541
1916,NC,37051,Cumberland,Fayetteville,319431,652.315,652.315,6.052,6.052,658.367,658.367,35.050192,78.828719
1917,NC,37053,Currituck,Currituck,23547,261.852,261.852,264.740,264.740,526.592,526.592,36.372174,75.941224
1918,NC,37055,Dare,Manteo,33920,383.420,383.420,1179.144,1179.144,1562.564,1562.564,35.606269,75.767536
1919,NC,37057,Davidson,Lexington,162878,552.675,552.675,14.343,14.343,567.018,567.018,35.795123,80.206525
1920,NC,37059,Davie,Mocksville,41240,264.105,264.105,2.983,2.983,267.088,267.088,35.929356,80.542542
1921,NC,37061,Duplin,Kenansville,58505,816.219,816.219,5.455,5.455,821.674,821.674,34.934403,77.933543
1922,NC,37063,Durham,Durham,267587,285.975,285.975,11.891,11.891,297.866,297.866,36.036589,78.877919
1923,NC,37065,Edgecombe,Tarboro,56552,505.336,505.336,1.314,1.314,506.650,506.650,35.917055,77.602655
1924,NC,37067,Forsyth,WinstonSalem,350670,408.148,408.148,4.549,4.549,412.697,412.697,36.131667,80.257289
1925,NC,37069,Franklin,Louisburg,60619,491.682,491.682,2.816,2.816,494.498,494.498,36.088241,78.283090
1926,NC,37071,Gaston,Gastonia,206086,356.027,356.027,8.075,8.075,364.102,364.102,35.293344,81.177256
1927,NC,37073,Gates,Gatesville,12197,340.445,340.445,5.243,5.243,345.688,345.688,36.442135,76.702355
1928,NC,37075,Graham,Robbinsville,8861,292.079,292.079,9.586,9.586,301.665,301.665,35.348111,83.830909
1929,NC,37077,Granville,Oxford,59916,531.570,531.570,4.929,4.929,536.499,536.499,36.299884,78.657634
1930,NC,37079,Greene,Snow Hill,21362,265.928,265.928,0.472,0.472,266.400,266.400,35.481933,77.681667
1931,NC,37081,Guilford,Greensboro,488406,645.704,645.704,11.924,11.924,657.628,657.628,36.079065,79.788665
1932,NC,37083,Halifax,Halifax,54691,724.086,724.086,7.093,7.093,731.179,731.179,36.251438,77.644842
1933,NC,37085,Harnett,Lillington,114678,594.987,594.987,6.317,6.317,601.304,601.304,35.368635,78.871610
1934,NC,37087,Haywood,Waynesville,59036,553.692,553.692,0.933,0.933,554.625,554.625,35.557097,82.972807
1935,NC,37089,Henderson,Hendersonville,106740,373.068,373.068,2.163,2.163,375.231,375.231,35.336424,82.479634
1936,NC,37091,Hertford,Winton,24669,353.060,353.060,7.294,7.294,360.354,360.354,36.363517,76.981616
1937,NC,37093,Hoke,Raeford,46952,390.744,390.744,1.552,1.552,392.296,392.296,35.017233,79.241964
1938,NC,37095,Hyde,Swan Quarter,5810,612.700,612.700,811.326,811.326,1424.026,1424.026,35.408157,76.153687
1939,NC,37097,Iredell,Statesville,159437,573.833,573.833,23.069,23.069,596.902,596.902,35.806356,80.874545
1940,NC,37099,Jackson,Sylva,40271,490.755,490.755,3.790,3.790,494.545,494.545,35.286463,83.130641
1941,NC,37101,Johnston,Smithfield,168878,791.299,791.299,4.205,4.205,795.504,795.504,35.513405,78.367267
1942,NC,37103,Jones,Trenton,10153,470.708,470.708,2.507,2.507,473.215,473.215,35.032160,77.356443
1943,NC,37105,Lee,Sanford,57866,254.959,254.959,4.084,4.084,259.043,259.043,35.476075,79.172220
1944,NC,37107,Lenoir,Kinston,59495,400.591,400.591,2.227,2.227,402.818,402.818,35.238062,77.639023
1945,NC,37109,Lincoln,Lincolnton,78265,297.938,297.938,9.103,9.103,307.041,307.041,35.487825,81.225176
1946,NC,37111,McDowell,Franklin,44996,440.608,440.608,5.389,5.389,445.997,445.997,35.682232,82.048029
1947,NC,37113,Macon,Marshall,33922,515.558,515.558,4.129,4.129,519.687,519.687,35.152959,83.421901
1948,NC,37115,Madison,Williamston,20764,449.570,449.570,1.867,1.867,451.437,451.437,35.864080,82.712731
1949,NC,37117,Martin,Marion,24505,461.217,461.217,0.291,0.291,461.508,461.508,35.841059,77.112867
1950,NC,37119,Mecklenburg,Charlotte,919628,523.842,523.842,22.067,22.067,545.909,545.909,35.246862,80.833832
1951,NC,37121,Mitchell,Bakersville,15579,221.425,221.425,0.662,0.662,222.087,222.087,36.013102,82.163554
1952,NC,37123,Montgomery,Troy,27798,491.760,491.760,10.034,10.034,501.794,501.794,35.338071,79.904196
1953,NC,37125,Moore,Carthage,88247,697.843,697.843,8.010,8.010,705.853,705.853,35.310163,79.480664
1954,NC,37127,Nash,Nashville,95840,540.407,540.407,2.362,2.362,542.769,542.769,35.965945,77.987555
1955,NC,37129,New Hanover,Wilmington,202667,191.534,191.534,136.669,136.669,328.203,328.203,34.177466,77.871378
1956,NC,37131,Northampton,Jackson,22099,536.589,536.589,14.016,14.016,550.605,550.605,36.421774,77.398352
1957,NC,37133,Onslow,Jacksonville,177772,762.744,762.744,143.169,143.169,905.913,905.913,34.763460,77.503297
1958,NC,37135,Orange,Hillsborough,133801,397.958,397.958,3.470,3.470,401.428,401.428,36.062499,79.119355
1959,NC,37137,Pamlico,Bayboro,13144,336.537,336.537,230.213,230.213,566.750,566.750,35.147462,76.665069
1960,NC,37139,Pasquotank,Elizabeth City,40661,226.880,226.880,62.557,62.557,289.437,289.437,36.265276,76.260355
1961,NC,37141,Pender,Burgaw,52217,869.795,869.795,62.991,62.991,932.786,932.786,34.512581,77.888029
1962,NC,37143,Perquimans,Hertford,13453,247.089,247.089,81.877,81.877,328.966,328.966,36.178261,76.404269
1963,NC,37145,Person,Roxboro,39464,392.322,392.322,11.757,11.757,404.079,404.079,36.386387,78.965471
1964,NC,37147,Pitt,Greenville,168148,651.975,651.975,2.850,2.850,654.825,654.825,35.591065,77.372404
1965,NC,37149,Polk,Columbus,20510,237.789,237.789,0.746,0.746,238.535,238.535,35.278928,82.167667
1966,NC,37151,Randolph,Asheboro,141752,782.517,782.517,6.833,6.833,789.350,789.350,35.709915,79.806215
1967,NC,37153,Richmond,Rockingham,46639,473.821,473.821,6.097,6.097,479.918,479.918,35.001957,79.747809
1968,NC,37155,Robeson,Lumberton,134168,949.221,949.221,1.766,1.766,950.987,950.987,34.639210,79.100881
1969,NC,37157,Rockingham,Wentworth,93643,565.551,565.551,7.154,7.154,572.705,572.705,36.380927,79.782889
1970,NC,37159,Rowan,Salisbury,138428,511.374,511.374,12.351,12.351,523.725,523.725,35.639218,80.525344
1971,NC,37161,Rutherford,Rutherfordton,67810,564.151,564.151,1.699,1.699,565.850,565.850,35.402747,81.919583
1972,NC,37163,Sampson,Clinton,63431,944.740,944.740,1.855,1.855,946.595,946.595,34.990575,78.371382
1973,NC,37165,Scotland,Laurinburg,36157,318.845,318.845,1.479,1.479,320.324,320.324,34.840023,79.477337
1974,NC,37167,Stanly,Albemarle,60585,395.086,395.086,9.754,9.754,404.840,404.840,35.310523,80.254355
1975,NC,37169,Stokes,Danbury,47401,448.857,448.857,6.772,6.772,455.629,455.629,36.404195,80.239271
1976,NC,37171,Surry,Dobson,73673,532.166,532.166,4.137,4.137,536.303,536.303,36.415416,80.686463
1977,NC,37173,Swain,Bryson City,13981,527.996,527.996,12.648,12.648,540.644,540.644,35.568849,83.465614
1978,NC,37175,Transylvania,Brevard,33090,378.528,378.528,1.985,1.985,380.513,380.513,35.210095,82.816696
1979,NC,37177,Tyrrell,Columbia,4407,389.035,389.035,205.183,205.183,594.218,594.218,35.870420,76.165345
1980,NC,37179,Union,Monroe,201292,631.520,631.520,8.006,8.006,639.526,639.526,34.991501,80.530131
1981,NC,37181,Vance,Henderson,45422,253.517,253.517,16.303,16.303,269.820,269.820,36.365481,78.405434
1982,NC,37183,Wake,Raleigh,900993,835.219,835.219,22.103,22.103,857.322,857.322,35.789846,78.650624
1983,NC,37185,Warren,Warrenton,20972,428.456,428.456,15.306,15.306,443.762,443.762,36.397979,78.099924
1984,NC,37187,Washington,Plymouth,13228,348.135,348.135,75.712,75.712,423.847,423.847,35.844589,76.572334
1985,NC,37189,Watauga,Boone,51079,312.556,312.556,0.897,0.897,313.453,313.453,36.235371,81.709919
1986,NC,37191,Wayne,Goldsboro,122623,553.087,553.087,3.765,3.765,556.852,556.852,35.362741,78.004826
1987,NC,37193,Wilkes,Wilkesboro,69340,754.278,754.278,2.642,2.642,756.920,756.920,36.209303,81.165354
1988,NC,37195,Wilson,Wilson,81234,368.174,368.174,5.558,5.558,373.732,373.732,35.704125,77.918982
1989,NC,37197,Yadkin,Yadkinville,38406,334.829,334.829,2.677,2.677,337.506,337.506,36.158765,80.665164
1990,NC,37199,Yancey,Burnsville,17818,312.597,312.597,0.563,0.563,313.160,313.160,35.889504,82.303980
1991,ND,38001,Adams,Hettinger,2343,987.619,987.619,1.094,1.094,988.713,988.713,46.096815,102.533198
1992,ND,38003,Barnes,Valley City,11066,1491.554,1491.554,21.851,21.851,1513.405,1513.405,46.942550,98.070195
1993,ND,38005,Benson,Minnewaukan,6660,1388.708,1388.708,50.789,50.789,1439.497,1439.497,48.071738,99.361987
1994,ND,38007,Billings,Medora,783,1148.853,1148.853,4.622,4.622,1153.475,1153.475,47.009283,103.364924
1995,ND,38009,Bottineau,Bottineau,6429,1668.421,1668.421,28.927,28.927,1697.348,1697.348,48.794412,100.831257
1996,ND,38011,Bowman,Bowman,3151,1161.807,1161.807,5.246,5.246,1167.053,1167.053,46.107807,103.506586
1997,ND,38013,Burke,Bowbells,1968,1103.568,1103.568,25.357,25.357,1128.925,1128.925,48.786453,102.520087
1998,ND,38015,Burleigh,Bismarck,81308,1632.653,1632.653,35.644,35.644,1668.297,1668.297,46.971843,100.462001
1999,ND,38017,Cass,Fargo,149778,1764.937,1764.937,2.962,2.962,1767.899,1767.899,46.927003,97.252375
2000,ND,38019,Cavalier,Langdon,3993,1488.751,1488.751,21.209,21.209,1509.960,1509.960,48.768439,98.463790
2001,ND,38021,Dickey,Ellendale,5289,1131.470,1131.470,10.660,10.660,1142.130,1142.130,46.107756,98.496518
2002,ND,38023,Divide,Crosby,2071,1260.786,1260.786,33.443,33.443,1294.229,1294.229,48.818142,103.497653
2003,ND,38025,Dunn,Manning,3536,2008.460,2008.460,73.583,73.583,2082.043,2082.043,47.354610,102.612365
2004,ND,38027,Eddy,New Rockford,2385,630.171,630.171,13.944,13.944,644.115,644.115,47.723436,98.900475
2005,ND,38029,Emmons,Linton,3550,1510.435,1510.435,44.587,44.587,1555.022,1555.022,46.284255,100.237842
2006,ND,38031,Foster,Carrington,3343,635.453,635.453,11.371,11.371,646.824,646.824,47.464327,98.872817
2007,ND,38033,Golden Valley,Beach,1680,1000.786,1000.786,1.601,1.601,1002.387,1002.387,46.938924,103.844612
2008,ND,38035,Grand Forks,Grand Forks,66861,1436.376,1436.376,3.127,3.127,1439.503,1439.503,47.926003,97.450851
2009,ND,38037,Grant,Carson,2394,1659.139,1659.139,6.781,6.781,1665.920,1665.920,46.357827,101.639049
2010,ND,38039,Griggs,Cooperstown,2420,708.815,708.815,7.629,7.629,716.444,716.444,47.463463,98.232444
2011,ND,38041,Hettinger,Mott,2477,1132.221,1132.221,1.559,1.559,1133.780,1133.780,46.434939,102.458385
2012,ND,38043,Kidder,Steele,2435,1351.189,1351.189,81.723,81.723,1432.912,1432.912,46.935385,99.742727
2013,ND,38045,LaMoure,La Moure,4139,1145.943,1145.943,4.947,4.947,1150.890,1150.890,46.464195,98.526057
2014,ND,38047,Logan,Napoleon,1990,992.818,992.818,18.423,18.423,1011.241,1011.241,46.469278,99.504585
2015,ND,38049,McHenry,Towner,5395,1873.954,1873.954,37.589,37.589,1911.543,1911.543,48.233842,100.633267
2016,ND,38051,McIntosh,Ashley,2809,974.733,974.733,20.007,20.007,994.740,994.740,46.117034,99.443041
2017,ND,38053,McKenzie,Watford City,6360,2760.323,2760.323,100.452,100.452,2860.775,2860.775,47.742475,103.403215
2018,ND,38055,McLean,Washburn,8962,2110.876,2110.876,217.141,217.141,2328.017,2328.017,47.653055,101.421794
2019,ND,38057,Mercer,Stanton,8424,1042.957,1042.957,69.534,69.534,1112.491,1112.491,47.303279,101.820765
2020,ND,38059,Morton,Mandan,27471,1926.270,1926.270,19.176,19.176,1945.446,1945.446,46.713789,101.279743
2021,ND,38061,Mountrail,Stanley,7673,1825.298,1825.298,116.271,116.271,1941.569,1941.569,48.210291,102.364756
2022,ND,38063,Nelson,Lakota,3126,981.775,981.775,27.041,27.041,1008.816,1008.816,47.918667,98.204428
2023,ND,38065,Oliver,Center,1846,722.511,722.511,8.678,8.678,731.189,731.189,47.118079,101.331420
2024,ND,38067,Pembina,Cavalier,7413,1118.694,1118.694,2.701,2.701,1121.395,1121.395,48.766896,97.545405
2025,ND,38069,Pierce,Rugby,4357,1018.600,1018.600,63.734,63.734,1082.334,1082.334,48.238883,99.966497
2026,ND,38071,Ramsey,Devils Lake,11451,1186.854,1186.854,114.061,114.061,1300.915,1300.915,48.265551,98.737329
2027,ND,38073,Ransom,Lisbon,5457,862.357,862.357,1.383,1.383,863.740,863.740,46.449276,97.647554
2028,ND,38075,Renville,Mohall,2470,877.053,877.053,15.694,15.694,892.747,892.747,48.712782,101.658152
2029,ND,38077,Richland,Wahpeton,16321,1435.779,1435.779,9.666,9.666,1445.445,1445.445,46.265219,96.937960
2030,ND,38079,Rolette,Rolla,13937,903.079,903.079,36.262,36.262,939.341,939.341,48.768272,99.840463
2031,ND,38081,Sargent,Forman,3829,858.513,858.513,8.386,8.386,866.899,866.899,46.108206,97.630030
2032,ND,38083,Sheridan,McClusky,1321,972.379,972.379,33.260,33.260,1005.639,1005.639,47.581373,100.341499
2033,ND,38085,Sioux,Fort Yates,4153,1094.094,1094.094,34.151,34.151,1128.245,1128.245,46.109282,101.047525
2034,ND,38087,Slope,Amidon,727,1214.922,1214.922,4.239,4.239,1219.161,1219.161,46.445834,103.462462
2035,ND,38089,Stark,Dickinson,24199,1334.735,1334.735,5.458,5.458,1340.193,1340.193,46.817031,102.662026
2036,ND,38091,Steele,Finley,1975,712.215,712.215,3.249,3.249,715.464,715.464,47.458288,97.718895
2037,ND,38093,Stutsman,Jamestown,21100,2221.724,2221.724,76.184,76.184,2297.908,2297.908,46.971103,98.957592
2038,ND,38095,Towner,Cando,2246,1024.561,1024.561,16.919,16.919,1041.480,1041.480,48.682183,99.248158
2039,ND,38097,Traill,Hillsboro,8121,861.949,861.949,0.565,0.565,862.514,862.514,47.446215,97.164754
2040,ND,38099,Walsh,Grafton,11119,1281.931,1281.931,12.164,12.164,1294.095,1294.095,48.376979,97.722230
2041,ND,38101,Ward,Minot,61675,2013.279,2013.279,42.680,42.680,2055.959,2055.959,48.216686,101.540537
2042,ND,38103,Wells,Fessenden,4207,1271.047,1271.047,19.326,19.326,1290.373,1290.373,47.580851,99.671502
2043,ND,38105,Williams,Williston,22398,2077.401,2077.401,70.472,70.472,2147.873,2147.873,48.345867,103.487400
2044,OH,39001,Adams,West Union,28550,583.867,583.867,2.381,2.381,586.248,586.248,38.841681,83.474173
2045,OH,39003,Allen,Lima,106331,402.496,402.496,4.353,4.353,406.849,406.849,40.771528,84.106546
2046,OH,39005,Ashland,Ashland,53139,422.950,422.950,3.849,3.849,426.799,426.799,40.843274,82.270121
2047,OH,39007,Ashtabula,Jefferson,101497,701.931,701.931,665.971,665.971,1367.902,1367.902,41.906644,80.745641
2048,OH,39009,Athens,Athens,64757,503.598,503.598,4.843,4.843,508.441,508.441,39.333848,82.046008
2049,OH,39011,Auglaize,Wapakoneta,45949,401.386,401.386,0.519,0.519,401.905,401.905,40.561309,84.224018
2050,OH,39013,Belmont,St. Clairsville,70400,532.129,532.129,9.145,9.145,541.274,541.274,40.017682,80.967727
2051,OH,39015,Brown,Georgetown,44846,490.016,490.016,3.436,3.436,493.452,493.452,38.931377,83.866772
2052,OH,39017,Butler,Hamilton,368130,467.056,467.056,3.077,3.077,470.133,470.133,39.439915,84.565397
2053,OH,39019,Carroll,Carrollton,28836,394.609,394.609,4.322,4.322,398.931,398.931,40.579884,81.090787
2054,OH,39021,Champaign,Urbana,40097,428.669,428.669,1.164,1.164,429.833,429.833,40.132759,83.767543
2055,OH,39023,Clark,Springfield,138333,397.473,397.473,5.054,5.054,402.527,402.527,39.917032,83.783676
2056,OH,39025,Clermont,Batavia,197363,452.100,452.100,7.666,7.666,459.766,459.766,39.052084,84.149614
2057,OH,39027,Clinton,Wilmington,42040,408.684,408.684,3.610,3.610,412.294,412.294,39.414041,83.814542
2058,OH,39029,Columbiana,Lisbon,107841,531.893,531.893,2.795,2.795,534.688,534.688,40.768462,80.777231
